# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -7.6526953157427946e-01 +1.6418149477718966e+00 +1.4470042037077887e+01 +3.7983126101991822e+01 +2.2503121958578845e+03 +9.6829397784087108e+04 +6.6909551765747787e+05 
+1.0000000000000001e-01 -7.6526953167802947e-01 +1.6418144348387089e+00 +1.4470650917092012e+01 +3.8003148979958098e+01 +2.2334497394492250e+03 +9.6640521138894139e+04 +7.5763541086401965e+05 
+2.0000000000000001e-01 -7.6526953139469134e-01 +1.6418131143577124e+00 +1.4472275770944689e+01 +3.8055842769665261e+01 +2.1878502915787562e+03 +9.6138930447017119e+04 +9.9765044870207296e+05 
+3.0000000000000004e-01 -7.6526952983239727e-01 +1.6418113138136783e+00 +1.4474613919225472e+01 +3.8130145109651615e+01 +2.1209957592398287e+03 +9.5422184839821377e+04 +1.3507334703610055e+06 
+4.0000000000000002e-01 -7.6526952609924703e-01 +1.6418093606937851e+00 +1.4477362679304077e+01 +3.8214993645113772e+01 +2.0403681160352667e+03 +9.4587843181024975e+04 +1.7784769675459825e+06 
+5.0000000000000000e-01 -7.6526951930332177e-01 +1.6418075824796630e+00 +1.4480219365860364e+01 +3.8299326241693258e+01 +1.9534493849113644e+03 +9.3733462856048078e+04 +2.2424732075593262e+06 
+5.9999999999999998e-01 -7.6526950855277187e-01 +1.6418063066588429e+00 +1.4482881303128858e+01 +3.8372080603755059e+01 +1.8677213901934397e+03 +9.2956602104591730e+04 +2.7043154706285167e+06 
+6.9999999999999996e-01 -7.6526949295577340e-01 +1.6418058607127028e+00 +1.4485045820276255e+01 +3.8422194600237624e+01 +1.7906658302169992e+03 +9.2354818167523292e+04 +3.1255977615557523e+06 
+7.9999999999999993e-01 -7.6526947162055337e-01 +1.6418065721217261e+00 +1.4486410255052309e+01 +3.8438606077030890e+01 +1.7297641931056546e+03 +9.2025668456980842e+04 +3.4679152701010909e+06 
+8.9999999999999991e-01 -7.6526944365545624e-01 +1.6418087683671736e+00 +1.4486671962554727e+01 +3.8410252772385597e+01 +1.6924975788536206e+03 +9.2066711132408818e+04 +3.6928652636217242e+06 
+9.9999999999999989e-01 -7.6526940816888189e-01 +1.6418127769191266e+00 +1.4485528308581994e+01 +3.8326072627690714e+01 +1.6863468085710292e+03 +9.2575503348986807e+04 +3.7620466317388173e+06 
+1.0999999999999999e+00 -7.6526936490923914e-01 +1.6418188239550251e+00 +1.4482790849439301e+01 +3.8177573538532201e+01 +1.7162124127506397e+03 +9.3624422790681099e+04 +3.6500323318478521e+06 
+1.2000000000000000e+00 -7.6526931614443783e-01 +1.6418267049443831e+00 +1.4478723113741431e+01 +3.7967409829098223e+01 +1.7767657469645678e+03 +9.5180322077863588e+04 +3.3829505752506698e+06 
+1.3000000000000000e+00 -7.6526926476245261e-01 +1.6418361013175669e+00 +1.4473700484162514e+01 +3.7701238707868804e+01 +1.8601424929453306e+03 +9.7182465105480267e+04 +2.9997402500005863e+06 
+1.4000000000000001e+00 -7.6526921365112810e-01 +1.6418466945078292e+00 +1.4468098325258834e+01 +3.7384717263382015e+01 +1.9584787254740907e+03 +9.9570116658715880e+04 +2.5393381646786188e+06 
+1.5000000000000002e+00 -7.6526916569827974e-01 +1.6418581659468956e+00 +1.4462291995125510e+01 +3.7023502586049894e+01 +2.0639107069914367e+03 +1.0228254177231947e+05 +2.0406799596226467e+06 
+1.6000000000000003e+00 -7.6526912379162348e-01 +1.6418701970653544e+00 +1.4456656836796075e+01 +3.6623251738620191e+01 +2.1685750663448162e+03 +1.0525900597039594e+05 +1.5426991910444822e+06 
+1.7000000000000004e+00 -7.6526909081878136e-01 +1.6418824693022949e+00 +1.4451568177004948e+01 +3.6189621519811062e+01 +2.2646088411565233e+03 +1.0843877656370505e+05 +1.0843270572507123e+06 
+1.8000000000000005e+00 -7.6526906966723041e-01 +1.6418946640921035e+00 +1.4447401320179264e+01 +3.5728268800002873e+01 +2.3441496022945985e+03 +1.1176112086102692e+05 +7.0449175652636471e+05 
+1.9000000000000006e+00 -7.6526906322432575e-01 +1.6419064628725379e+00 +1.4444531549859935e+01 +3.5244850325446251e+01 +2.3993354493280904e+03 +1.1516530723491094e+05 +4.4211842506467708e+05 
+2.0000000000000004e+00 -7.6526907437723346e-01 +1.6419175470870078e+00 +1.4443334120358635e+01 +3.4745022629162996e+01 +2.4223051799822956e+03 +1.1859060576804503e+05 +3.3612828053401655e+05 
+2.1000000000000005e+00 -7.6526910504893830e-01 +1.6419276332607882e+00 +1.4444066706930696e+01 +3.4236305143492579e+01 +2.4076498077401925e+03 +1.2197058642844485e+05 +4.1330295608859987e+05 
+2.2000000000000006e+00 -7.6526915336818702e-01 +1.6419366189996387e+00 +1.4446524804067330e+01 +3.3732261199495994e+01 +2.3595581595423878e+03 +1.2522423429831867e+05 +6.5284463488337491e+05 
+2.3000000000000007e+00 -7.6526921653059909e-01 +1.6419444571420434e+00 +1.4450390317960633e+01 +3.3247621723011655e+01 +2.2845680234683196e+03 +1.2826891734060259e+05 +1.0222924707861564e+06 
+2.4000000000000008e+00 -7.6526929173176117e-01 +1.6419511005429177e+00 +1.4455345152378134e+01 +3.2797117110694280e+01 +2.1892171440465258e+03 +1.3102200690827525e+05 +1.4891862528881042e+06 
+2.5000000000000009e+00 -7.6526937616734259e-01 +1.6419565020555180e+00 +1.4461071223052562e+01 +3.2395477737149172e+01 +2.0800429415176141e+03 +1.3340087482614600e+05 +2.0210677881850575e+06 
+2.6000000000000010e+00 -7.6526946703308207e-01 +1.6419606145417116e+00 +1.4467250456870538e+01 +3.2057433656898915e+01 +1.9635825095940643e+03 +1.3532289513254850e+05 +2.5854809866852961e+06 
+2.7000000000000011e+00 -7.6526956152476122e-01 +1.6419633908784352e+00 +1.4473564788402369e+01 +3.1797714429334395e+01 +1.8463726705366055e+03 +1.3670544505620818e+05 +3.1499716554305968e+06 
+2.8000000000000012e+00 -7.6526965683826620e-01 +1.6419647839412901e+00 +1.4479696168064491e+01 +3.1631049584166160e+01 +1.7349498040324479e+03 +1.3746590235445616e+05 +3.6820883842300498e+06 
+2.9000000000000012e+00 -7.6526975016953047e-01 +1.6419647466225902e+00 +1.4485326556239384e+01 +3.1572168086407526e+01 +1.6358499437024623e+03 +1.3752164845496046e+05 +4.1493821497815885e+06 
+3.0000000000000013e+00 -7.6526983871461773e-01 +1.6419632318246360e+00 +1.4490137932279424e+01 +3.1635798533890011e+01 +1.5556085959419097e+03 +1.3679006721597505e+05 +4.5194072316877581e+06 
+3.1000000000000014e+00 -7.6526992031705521e-01 +1.6419602550862453e+00 +1.4493888309333686e+01 +3.1829580220721414e+01 +1.4990605229008504e+03 +1.3523241394543363e+05 +4.7684350061882921e+06 
+3.2000000000000015e+00 -7.6526999540475793e-01 +1.6419560380350744e+00 +1.4496637487009989e+01 +3.2134498479686854e+01 +1.4644429526349463e+03 +1.3297520158575007e+05 +4.9063504309578575e+06 
+3.3000000000000016e+00 -7.6527006505142448e-01 +1.6419508432197578e+00 +1.4498520350180055e+01 +3.2525272402927349e+01 +1.4483891492258776e+03 +1.3018384916734498e+05 +4.9511608850529026e+06 
+3.4000000000000017e+00 -7.6527013033074043e-01 +1.6419449331660869e+00 +1.4499671783942377e+01 +3.2976622141955566e+01 +1.4475324313430426e+03 +1.2702376729672657e+05 +4.9208731530649886e+06 
+3.5000000000000018e+00 -7.6527019231647464e-01 +1.6419385703734388e+00 +1.4500226685540467e+01 +3.3463269078358209e+01 +1.4585059474789143e+03 +1.2366035693010232e+05 +4.8334944699540595e+06 
+3.6000000000000019e+00 -7.6527025208237165e-01 +1.6419320173131680e+00 +1.4500319952584361e+01 +3.3959935884310482e+01 +1.4779428999938675e+03 +1.2025900889725213e+05 +4.7070314311185945e+06 
+3.7000000000000020e+00 -7.6527031070230322e-01 +1.6419255364281464e+00 +1.4500086500514838e+01 +3.4441346572746312e+01 +1.5024762273264819e+03 +1.1698510343481600e+05 +4.5594914524033442e+06 
+3.8000000000000020e+00 -7.6527036925012082e-01 +1.6419193901290108e+00 +1.4499661244596894e+01 +3.4882226655473922e+01 +1.5287389524205876e+03 +1.1400400901113819e+05 +4.4088810742052151e+06 
+3.9000000000000021e+00 -7.6527042879977458e-01 +1.6419138407914045e+00 +1.4499179116081599e+01 +3.5257303233741929e+01 +1.5533638729271529e+03 +1.1148108171177981e+05 +4.2732074242869793e+06 
+4.0000000000000018e+00 -7.6527049042521866e-01 +1.6419091507562300e+00 +1.4498775048811218e+01 +3.5541305103329165e+01 +1.5729838410096568e+03 +1.0958166433288807e+05 +4.1704768057854357e+06 
+4.1000000000000014e+00 -7.6527055499116237e-01 +1.6419054831576927e+00 +1.4498566877148422e+01 +3.5717227979579789e+01 +1.5848732202762724e+03 +1.0841703352754249e+05 +4.1146952371689421e+06 
+4.2000000000000011e+00 -7.6527062238763788e-01 +1.6419026349183714e+00 +1.4498587995381159e+01 +3.5799470859424751e+01 +1.5889723478077640e+03 +1.0789335656775501e+05 +4.1038436882987963e+06 
+4.3000000000000007e+00 -7.6527069222476085e-01 +1.6419003188034036e+00 +1.4498846350520418e+01 +3.5809901005859608e+01 +1.5859219531193251e+03 +1.0786811233766621e+05 +4.1318399491671175e+06 
+4.4000000000000004e+00 -7.6527076411245953e-01 +1.6418982476121478e+00 +1.4499349859273837e+01 +3.5770383997710383e+01 +1.5763633657191374e+03 +1.0819879423800678e+05 +4.1925988968836553e+06 
+4.5000000000000000e+00 -7.6527083766056936e-01 +1.6418961341784506e+00 +1.4500106419803533e+01 +3.5702783680659174e+01 +1.5609382962340517e+03 +1.0874291064296925e+05 +4.2800335331768226e+06 
+4.5999999999999996e+00 -7.6527091247873913e-01 +1.6418936913671456e+00 +1.4501123899572125e+01 +3.5628962243595332e+01 +1.5402890705494453e+03 +1.0935798470258694e+05 +4.3880538624618677e+06 
+4.6999999999999993e+00 -7.6527098817644357e-01 +1.6418906320852629e+00 +1.4502410137018428e+01 +3.5570779811494418e+01 +1.5150585907356549e+03 +1.0990155711026957e+05 +4.5105671022177739e+06 
