# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +6.4329999999999998e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.4626632836539343e-04 -7.6059477748844917e-01 -3.0280363290071909e-03
1.0000000000000001e-01 +6.4329996400213725e+00 +0.0000000000000000e+00 +9.9999999999136099e-02 +4.4630527919862774e-04 -7.6059453744614347e-01 -3.0282668153431345e-03
2.0000000000000001e-01 +6.4329985600856281e+00 +0.0000000000000000e+00 +1.9999999999308882e-01 +4.4634608234618290e-04 -7.6059439095504899e-01 -3.0284829175586093e-03
3.0000000000000004e-01 +6.4329967601929052e+00 +0.0000000000000000e+00 +2.9999999997667476e-01 +4.4638885865690034e-04 -7.6059432952748551e-01 -3.0286834414387995e-03
4.0000000000000002e-01 +6.4329942403432634e+00 +0.0000000000000000e+00 +3.9999999994471058e-01 +4.4643372899390575e-04 -7.6059434467600551e-01 -3.0288671927730854e-03
5.0000000000000000e-01 +6.4329910005366884e+00 +0.0000000000000000e+00 +4.9999999989201288e-01 +4.4648081423112899e-04 -7.6059442791335929e-01 -3.0290329773530063e-03
5.9999999999999998e-01 +6.4329870407731029e+00 +0.0000000000000000e+00 +5.9999999981339824e-01 +4.4653023524982374e-04 -7.6059457075245940e-01 -3.0291796009702179e-03
6.9999999999999996e-01 +6.4329823610523720e+00 +0.0000000000000000e+00 +6.9999999970368332e-01 +4.4658211293508538e-04 -7.6059476470633980e-01 -3.0293058694144431e-03
7.9999999999999993e-01 +6.4329769613743135e+00 +0.0000000000000000e+00 +7.9999999955768475e-01 +4.4663656817237079e-04 -7.6059500128812407e-01 -3.0294105884714376e-03
8.9999999999999991e-01 +6.4329708417387046e+00 +0.0000000000000000e+00 +8.9999999937021913e-01 +4.4669372184401757e-04 -7.6059527201098465e-01 -3.0294925639209416e-03
9.9999999999999989e-01 +6.4329640021452894e+00 +0.0000000000000000e+00 +9.9999999913610294e-01 +4.4675369482576223e-04 -7.6059556838810904e-01 -3.0295506015346409e-03
1.0999999999999999e+00 +6.4329564425937891e+00 +0.0000000000000000e+00 +1.0999999988501528e+00 +4.4681642513460493e-04 -7.6059588235118514e-01 -3.0295839784114866e-03
1.2000000000000000e+00 +6.4329481630839060e+00 +0.0000000000000000e+00 +1.1999999985071854e+00 +4.4688111937385276e-04 -7.6059620750595880e-01 -3.0295938569980625e-03
1.3000000000000000e+00 +6.4329391636153348e+00 +0.0000000000000000e+00 +1.2999999981020172e+00 +4.4694680126439803e-04 -7.6059653787665849e-01 -3.0295818710954834e-03
1.4000000000000001e+00 +6.4329294441877627e+00 +0.0000000000000000e+00 +1.3999999976294648e+00 +4.4701249448512932e-04 -7.6059686748745370e-01 -3.0295496545289283e-03
1.5000000000000002e+00 +6.4329190048008789e+00 +0.0000000000000000e+00 +1.4999999970843447e+00 +4.4707722266586908e-04 -7.6059719036242690e-01 -3.0294988411523039e-03
1.6000000000000003e+00 +6.4329078454543795e+00 +0.0000000000000000e+00 +1.5999999964614737e+00 +4.4714000938031511e-04 -7.6059750052555042e-01 -3.0294310648529164e-03
1.7000000000000004e+00 +6.4328959661479708e+00 +0.0000000000000000e+00 +1.6999999957556682e+00 +4.4719987813897919e-04 -7.6059779200066235e-01 -3.0293479595561446e-03
1.8000000000000005e+00 +6.4328833668813790e+00 +0.0000000000000000e+00 +1.7999999949617447e+00 +4.4725585238212791e-04 -7.6059805881144060e-01 -3.0292511592301050e-03
1.9000000000000006e+00 +6.4328700476543519e+00 +0.0000000000000000e+00 +1.8999999940745196e+00 +4.4730695547272233e-04 -7.6059829498137843e-01 -3.0291422978903216e-03
2.0000000000000004e+00 +6.4328560084666675e+00 +0.0000000000000000e+00 +1.9999999930888097e+00 +4.4735221068935939e-04 -7.6059849453376072e-01 -3.0290230096043954e-03
2.1000000000000005e+00 +6.4328412493181384e+00 +0.0000000000000000e+00 +2.0999999919994314e+00 +4.4739102800144274e-04 -7.6059865464922904e-01 -3.0288946438202678e-03
2.2000000000000006e+00 +6.4328257702086118e+00 +0.0000000000000000e+00 +2.1999999908012011e+00 +4.4742436446720406e-04 -7.6059878513860135e-01 -3.0287574113220129e-03
2.3000000000000007e+00 +6.4328095711379651e+00 +0.0000000000000000e+00 +2.2999999894889358e+00 +4.4745356399053310e-04 -7.6059889897021182e-01 -3.0286112382267262e-03
2.4000000000000008e+00 +6.4327926521060901e+00 +0.0000000000000000e+00 +2.3999999880574516e+00 +4.4747997056528605e-04 -7.6059900911233391e-01 -3.0284560506544035e-03
2.5000000000000009e+00 +6.4327750131128818e+00 +0.0000000000000000e+00 +2.4999999865015652e+00 +4.4750492828847987e-04 -7.6059912853318068e-01 -3.0282917747258250e-03
2.6000000000000010e+00 +6.4327566541582275e+00 +0.0000000000000000e+00 +2.5999999848160931e+00 +4.4752978137348475e-04 -7.6059927020090623e-01 -3.0281183365604473e-03
2.7000000000000011e+00 +6.4327375752419931e+00 +0.0000000000000000e+00 +2.6999999829958519e+00 +4.4755587416321581e-04 -7.6059944708360372e-01 -3.0279356622742904e-03
2.8000000000000012e+00 +6.4327177763640107e+00 +0.0000000000000000e+00 +2.7999999810356582e+00 +4.4758455114332347e-04 -7.6059967214930657e-01 -3.0277436779778269e-03
2.9000000000000012e+00 +6.4326972575240680e+00 +0.0000000000000000e+00 +2.8999999789303281e+00 +4.4761715695538335e-04 -7.6059995836598904e-01 -3.0275423097738735e-03
3.0000000000000013e+00 +6.4326760187218932e+00 +0.0000000000000000e+00 +2.9999999766746783e+00 +4.4765503641008332e-04 -7.6060031870156453e-01 -3.0273314837554787e-03
3.1000000000000014e+00 +6.4326540599571462e+00 +0.0000000000000000e+00 +3.0999999742635254e+00 +4.4769928371539284e-04 -7.6060076274283428e-01 -3.0271110316431346e-03
3.2000000000000015e+00 +6.4326313812294078e+00 +0.0000000000000000e+00 +3.1999999716916858e+00 +4.4774999005262755e-04 -7.6060128655220671e-01 -3.0268804076544116e-03
3.3000000000000016e+00 +6.4326079825381841e+00 +0.0000000000000000e+00 +3.2999999689539758e+00 +4.4780699579394126e-04 -7.6060188281064767e-01 -3.0266389714987754e-03
3.4000000000000017e+00 +6.4325838638829120e+00 +0.0000000000000000e+00 +3.3999999660452120e+00 +4.4787014126214793e-04 -7.6060254419868456e-01 -3.0263860827144206e-03
3.5000000000000018e+00 +6.4325590252629681e+00 +0.0000000000000000e+00 +3.4999999629602110e+00 +4.4793926672454909e-04 -7.6060326339637829e-01 -3.0261211006552338e-03
3.6000000000000019e+00 +6.4325334666776728e+00 +0.0000000000000000e+00 +3.5999999596937884e+00 +4.4801421238676280e-04 -7.6060403308329738e-01 -3.0258433844777572e-03
3.7000000000000020e+00 +6.4325071881263005e+00 +0.0000000000000000e+00 +3.6999999562407608e+00 +4.4809481838655320e-04 -7.6060484593849109e-01 -3.0255522931281428e-03
3.8000000000000020e+00 +6.4324801896080830e+00 +0.0000000000000000e+00 +3.7999999525959449e+00 +4.4818092478766204e-04 -7.6060569464046046e-01 -3.0252471853291145e-03
3.9000000000000021e+00 +6.4324524711222182e+00 +0.0000000000000000e+00 +3.8999999487541563e+00 +4.4827237157364256e-04 -7.6060657186713521e-01 -3.0249274195669330e-03
4.0000000000000018e+00 +6.4324240326678783e+00 +0.0000000000000000e+00 +3.9999999447102117e+00 +4.4836899864169309e-04 -7.6060747029584375e-01 -3.0245923540783534e-03
4.1000000000000014e+00 +6.4323948742442161e+00 +0.0000000000000000e+00 +4.0999999404589271e+00 +4.4847043967887330e-04 -7.6060838110105589e-01 -3.0242417693199966e-03
4.2000000000000011e+00 +6.4323649958503708e+00 +0.0000000000000000e+00 +4.1999999359951188e+00 +4.4857550381191140e-04 -7.6060928944837303e-01 -3.0238771355717369e-03
4.3000000000000007e+00 +6.4323343974854854e+00 +0.0000000000000000e+00 +4.2999999313136028e+00 +4.4868279397326848e-04 -7.6061017900251449e-01 -3.0235003457798086e-03
4.4000000000000004e+00 +6.4323030791487215e+00 +0.0000000000000000e+00 +4.3999999264091958e+00 +4.4879091301757156e-04 -7.6061103342983039e-01 -3.0231132931301144e-03
4.5000000000000000e+00 +6.4322710408392734e+00 +0.0000000000000000e+00 +4.4999999212767134e+00 +4.4889846371728336e-04 -7.6061183639840402e-01 -3.0227178710652510e-03
4.5999999999999996e+00 +6.4322382825563835e+00 +0.0000000000000000e+00 +4.5999999159109715e+00 +4.4900404875837106e-04 -7.6061257157815620e-01 -3.0223159733015099e-03
4.6999999999999993e+00 +6.4322048042993583e+00 +0.0000000000000000e+00 +4.6999999103067864e+00 +4.4910627073597667e-04 -7.6061322264094566e-01 -3.0219094938459053e-03
4.7999999999999989e+00 +6.4321706060675856e+00 +0.0000000000000000e+00 +4.7999999044589750e+00 +4.4920373215008417e-04 -7.6061377326067348e-01 -3.0215003270131686e-03
4.8999999999999986e+00 +6.4321356878605469e+00 +0.0000000000000000e+00 +4.8999998983623527e+00 +4.4929503540118925e-04 -7.6061420711338568e-01 -3.0210903674427660e-03
4.9999999999999982e+00 +6.4321000496778344e+00 +0.0000000000000000e+00 +4.9999998920117363e+00 +4.4937878278596854e-04 -7.6061450787737528e-01 -3.0206815101158982e-03
5.0999999999999979e+00 +6.4320636915191667e+00 +0.0000000000000000e+00 +5.0999998854019415e+00 +4.4945383108855789e-04 -7.6061466733701066e-01 -3.0202753199583309e-03
5.1999999999999975e+00 +6.4320266133843917e+00 +0.0000000000000000e+00 +5.1999998785277848e+00 +4.4952005544970930e-04 -7.6061470969288014e-01 -3.0198720404443799e-03
5.2999999999999972e+00 +6.4319888152734697e+00 +0.0000000000000000e+00 +5.2999998713840828e+00 +4.4957758572530853e-04 -7.6061466724842408e-01 -3.0194715845568362e-03
5.3999999999999968e+00 +6.4319502971864395e+00 +0.0000000000000000e+00 +5.3999998639656512e+00 +4.4962655191715001e-04 -7.6061457230578133e-01 -3.0190738651557619e-03
5.4999999999999964e+00 +6.4319110591233910e+00 +0.0000000000000000e+00 +5.4999998562673067e+00 +4.4966708418074067e-04 -7.6061445716571108e-01 -3.0186787949713313e-03
5.5999999999999961e+00 +6.4318711010844316e+00 +0.0000000000000000e+00 +5.5999998482838658e+00 +4.4969931283310113e-04 -7.6061435412751577e-01 -3.0182862865966577e-03
5.6999999999999957e+00 +6.4318304230696599e+00 +0.0000000000000000e+00 +5.6999998400101450e+00 +4.4972336836056912e-04 -7.6061429548896620e-01 -3.0178962524806392e-03
5.7999999999999954e+00 +6.4317890250791301e+00 +0.0000000000000000e+00 +5.7999998314409602e+00 +4.4973938142659950e-04 -7.6061431354622122e-01 -3.0175086049207926e-03
5.8999999999999950e+00 +6.4317469071128244e+00 +0.0000000000000000e+00 +5.8999998225711288e+00 +4.4974748287956556e-04 -7.6061444059375261e-01 -3.0171232560560909e-03
5.9999999999999947e+00 +6.4317040691706229e+00 +0.0000000000000000e+00 +5.9999998133954655e+00 +4.4974780376055813e-04 -7.6061470892426786e-01 -3.0167401178598174e-03
6.0999999999999943e+00 +6.4316605112522707e+00 +0.0000000000000000e+00 +6.0999998039087879e+00 +4.4974082119946836e-04 -7.6061513992649865e-01 -3.0163591056317023e-03
6.1999999999999940e+00 +6.4316162333573654e+00 +0.0000000000000000e+00 +6.1999997941059117e+00 +4.4972839601490147e-04 -7.6061571137885675e-01 -3.0159801485425968e-03
6.2999999999999936e+00 +6.4315712354853707e+00 +0.0000000000000000e+00 +6.2999997839816526e+00 +4.4971273490799758e-04 -7.6061639015656035e-01 -3.0156031792265849e-03
6.3999999999999932e+00 +6.4315255176356487e+00 +0.0000000000000000e+00 +6.3999997735308272e+00 +4.4969604454863456e-04 -7.6061714313395157e-01 -3.0152281302941583e-03
6.4999999999999929e+00 +6.4314790798074917e+00 +0.0000000000000000e+00 +6.4999997627482511e+00 +4.4968053157341581e-04 -7.6061793718446558e-01 -3.0148549343316086e-03
