# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -7.6524846285787285e-01 +1.6419315855378593e+00 +1.4521864585332914e+01 +3.2546383195332588e+01 +9.1586641529573001e+02 +1.2853011628652363e+05 +7.6456123678154917e+06 
+1.0000000000000001e-01 -7.6524845643441353e-01 +1.6419301840306473e+00 +1.4522002489623137e+01 +3.2578951244673341e+01 +9.1368297403019869e+02 +1.2837913340373960e+05 +7.6606054565378781e+06 
+2.0000000000000001e-01 -7.6524843853038016e-01 +1.6419263548031233e+00 +1.4522353625879644e+01 +3.2669158546329264e+01 +9.0826984060918983e+02 +1.2795389499611963e+05 +7.6988740236413954e+06 
+3.0000000000000004e-01 -7.6524841119531084e-01 +1.6419206608123680e+00 +1.4522824131101023e+01 +3.2805759239223036e+01 +9.0133276178072333e+02 +1.2729597048030964e+05 +7.7503522274814816e+06 
+4.0000000000000002e-01 -7.6524837647873423e-01 +1.6419136650212103e+00 +1.4523320142442637e+01 +3.2977507151414926e+01 +8.9457746882208869e+02 +1.2644693172727813e+05 +7.8049743467957862e+06 
+5.0000000000000000e-01 -7.6524833643017942e-01 +1.6419059304012367e+00 +1.4523747796144880e+01 +3.3173155789284330e+01 +8.8970971542279892e+02 +1.2544835281824000e+05 +7.8526745495591639e+06 
+5.9999999999999998e-01 -7.6524829309918185e-01 +1.6418980199215687e+00 +1.4524013229692924e+01 +3.3381458734019638e+01 +8.8843523020221426e+02 +1.2434180744221872e+05 +7.8833871271658279e+06 
+6.9999999999999996e-01 -7.6524824853525908e-01 +1.6418904965489165e+00 +1.4524022575874291e+01 +3.3591169706700200e+01 +8.9245985691783983e+02 +1.2316886822647134e+05 +7.8870457470364701e+06 
+7.9999999999999993e-01 -7.6524820478794631e-01 +1.6418839232376818e+00 +1.4523681969005160e+01 +3.3791042930085815e+01 +9.0348942698061683e+02 +1.2197110432214310e+05 +7.8535840766410735e+06 
+8.9999999999999991e-01 -7.6524816390675487e-01 +1.6418788629281529e+00 +1.4522897537761006e+01 +3.3969833228772117e+01 +9.2322990997229454e+02 +1.2079008059333228e+05 +7.7729350242489595e+06 
+9.9999999999999989e-01 -7.6524812794121511e-01 +1.6418758785325587e+00 +1.4521575410603617e+01 +3.4116296537124605e+01 +9.5338731805308703e+02 +1.1966735428139643e+05 +7.6350311640228294e+06 
+1.0999999999999999e+00 -7.6524809862381904e-01 +1.6418753186723534e+00 +1.4519660092426756e+01 +3.4223018817175742e+01 +9.9498632440585948e+02 +1.1863282716583498e+05 +7.4335778741588453e+06 
+1.2000000000000000e+00 -7.6524807643616100e-01 +1.6418766627124819e+00 +1.4517254031986408e+01 +3.4298109511126043e+01 +1.0462409613320715e+03 +1.1766777424163901e+05 +7.1777285061701043e+06 
+1.3000000000000000e+00 -7.6524806155146796e-01 +1.6418791696148449e+00 +1.4514500286422063e+01 +3.4353611394903140e+01 +1.1046410558090549e+03 +1.1674080617529024e+05 +6.8805892125300569e+06 
+1.4000000000000001e+00 -7.6524805414299690e-01 +1.6418820983377589e+00 +1.4511541918182688e+01 +3.4401567330191753e+01 +1.1676763114371904e+03 +1.1582053298692354e+05 +6.5552667980695236e+06 
+1.5000000000000002e+00 -7.6524805438392229e-01 +1.6418847078356935e+00 +1.4508521983162021e+01 +3.4454020257632330e+01 +1.2328365174088920e+03 +1.1487556413100196e+05 +6.2148677717891363e+06 
+1.6000000000000003e+00 -7.6524806244746324e-01 +1.6418862570603592e+00 +1.4505583545788021e+01 +3.4523013142339934e+01 +1.2976112636856828e+03 +1.1387450886676759e+05 +5.8724996990213953e+06 
+1.7000000000000004e+00 -7.6524807850678700e-01 +1.6418860049654662e+00 +1.4502869668863076e+01 +3.4620588794133695e+01 +1.3594901163715581e+03 +1.1278597741386590e+05 +5.5412704183152113e+06 
+1.8000000000000005e+00 -7.6524810273505173e-01 +1.6418832104995325e+00 +1.4500523418499069e+01 +3.4758790071591179e+01 +1.4159625234646701e+03 +1.1157857977705878e+05 +5.2342884938795213e+06 
+1.9000000000000006e+00 -7.6524813530541402e-01 +1.6418771326186228e+00 +1.4498687866172107e+01 +3.4949659470974886e+01 +1.4645177651465283e+03 +1.1022092823430309e+05 +4.9646634840049772e+06 
+2.0000000000000004e+00 -7.6524817639097875e-01 +1.6418670302698513e+00 +1.4497506083335711e+01 +3.5205239590921231e+01 +1.5026450466518399e+03 +1.0868163464867153e+05 +4.7455055228708675e+06 
+2.1000000000000005e+00 -7.6524822576949891e-01 +1.6418524775833676e+00 +1.4497071480361305e+01 +3.5531706798512744e+01 +1.5286221414698362e+03 +1.0695001619481060e+05 +4.5859424245110163e+06 
+2.2000000000000006e+00 -7.6524828161135139e-01 +1.6418343218515767e+00 +1.4497269298766872e+01 +3.5911504071729240e+01 +1.5440648272068770e+03 +1.0510119787190188e+05 +4.4784114594461741e+06 
+2.3000000000000007e+00 -7.6524834167808697e-01 +1.6418137320006185e+00 +1.4497930275434047e+01 +3.6321069669834678e+01 +1.5514709657804267e+03 +1.0323250926361493e+05 +4.4109769376951642e+06 
+2.4000000000000008e+00 -7.6524840373126046e-01 +1.6417918769738162e+00 +1.4498885142342893e+01 +3.6736841325602434e+01 +1.5533385808003868e+03 +1.0144128381939798e+05 +4.3717021599972155e+06 
