# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +6.4329999999999998e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +6.4329996391005269e+00 +0.0000000000000000e+00 +9.9999999999131686e-02 -7.2179908175352988e-06 +0.0000000000000000e+00 +9.9999999997395028e-01
2.0000000000000001e-01 +6.4329985564015741e+00 +0.0000000000000000e+00 +1.9999999999305340e-01 -1.4435989514870639e-05 +0.0000000000000000e+00 +9.9999999989580113e-01
3.0000000000000004e-01 +6.4329967519023779e+00 +0.0000000000000000e+00 +2.9999999997655524e-01 -2.1653995589870762e-05 +0.0000000000000000e+00 +9.9999999976555232e-01
4.0000000000000002e-01 +6.4329942256022274e+00 +0.0000000000000000e+00 +3.9999999994442720e-01 -2.8872008521493075e-05 +0.0000000000000000e+00 +9.9999999958320362e-01
5.0000000000000000e-01 +6.4329909775004630e+00 +0.0000000000000000e+00 +4.9999999989145927e-01 -3.6090027769786126e-05 +0.0000000000000000e+00 +9.9999999934875505e-01
5.9999999999999998e-01 +6.4329870075964815e+00 +0.0000000000000000e+00 +5.9999999981244145e-01 -4.3308052775889744e-05 +0.0000000000000000e+00 +9.9999999906220638e-01
6.9999999999999996e-01 +6.4329823158897357e+00 +0.0000000000000000e+00 +6.9999999970216387e-01 -5.0526082962036807e-05 +0.0000000000000000e+00 +9.9999999872355760e-01
7.9999999999999993e-01 +6.4329769023797363e+00 +0.0000000000000000e+00 +7.9999999955541634e-01 -5.7744117731556656e-05 +0.0000000000000000e+00 +9.9999999833280862e-01
8.9999999999999991e-01 +6.4329707670660570e+00 +0.0000000000000000e+00 +8.9999999936698893e-01 -6.4962156468880163e-05 +0.0000000000000000e+00 +9.9999999788995930e-01
9.9999999999999989e-01 +6.4329639099483318e+00 +0.0000000000000000e+00 +9.9999999913167159e-01 -7.2180198539546393e-05 +0.0000000000000000e+00 +9.9999999739500967e-01
1.0999999999999999e+00 +6.4329563310262596e+00 +0.0000000000000000e+00 +1.0999999988442541e+00 -7.9398243298696905e-05 +0.0000000000000000e+00 +9.9999999684795970e-01
1.2000000000000000e+00 +6.4329480302996016e+00 +0.0000000000000000e+00 +1.1999999984995267e+00 -8.6616290184429219e-05 +0.0000000000000000e+00 +9.9999999624880931e-01
1.3000000000000000e+00 +6.4329390077681650e+00 +0.0000000000000000e+00 +1.2999999980922792e+00 -9.3834338811143715e-05 +0.0000000000000000e+00 +9.9999999559755859e-01
1.4000000000000001e+00 +6.4329292634317881e+00 +0.0000000000000000e+00 +1.3999999976173017e+00 -1.0105238897802647e-04 +0.0000000000000000e+00 +9.9999999489420754e-01
1.5000000000000002e+00 +6.4329187972903190e+00 +0.0000000000000000e+00 +1.4999999970693840e+00 -1.0827044066904457e-04 +0.0000000000000000e+00 +9.9999999413875607e-01
1.6000000000000003e+00 +6.4329076093435980e+00 +0.0000000000000000e+00 +1.5999999964433163e+00 -1.1548849405293999e-04 +0.0000000000000000e+00 +9.9999999333120404e-01
1.7000000000000004e+00 +6.4328956995914401e+00 +0.0000000000000000e+00 +1.6999999957338883e+00 -1.2270654948322220e-04 +0.0000000000000000e+00 +9.9999999247155147e-01
1.8000000000000005e+00 +6.4328830680336155e+00 +0.0000000000000000e+00 +1.7999999949358900e+00 -1.2992460749815932e-04 +0.0000000000000000e+00 +9.9999999155979824e-01
1.9000000000000006e+00 +6.4328697146698310e+00 +0.0000000000000000e+00 +1.8999999940441112e+00 -1.3714266882076793e-04 +0.0000000000000000e+00 +9.9999999059594424e-01
2.0000000000000004e+00 +6.4328556394997118e+00 +0.0000000000000000e+00 +1.9999999930533421e+00 -1.4436073435880148e-04 +0.0000000000000000e+00 +9.9999998957998926e-01
2.1000000000000005e+00 +6.4328408425227837e+00 +0.0000000000000000e+00 +2.0999999919583723e+00 -1.5157880518737671e-04 +0.0000000000000000e+00 +9.9999998851193295e-01
2.2000000000000006e+00 +6.4328253237384629e+00 +0.0000000000000000e+00 +2.1999999907539918e+00 -1.5879688235799434e-04 +0.0000000000000000e+00 +9.9999998739177509e-01
2.3000000000000007e+00 +6.4328090831460720e+00 +0.0000000000000000e+00 +2.2999999894349905e+00 -1.6601496670756944e-04 +0.0000000000000000e+00 +9.9999998621951547e-01
2.4000000000000008e+00 +6.4327921207448613e+00 +0.0000000000000000e+00 +2.3999999879961580e+00 -1.7323305884107433e-04 +0.0000000000000000e+00 +9.9999998499515375e-01
2.5000000000000009e+00 +6.4327744365340314e+00 +0.0000000000000000e+00 +2.4999999864322842e+00 -1.8045115913154367e-04 +0.0000000000000000e+00 +9.9999998371868970e-01
2.6000000000000010e+00 +6.4327560305127580e+00 +0.0000000000000000e+00 +2.5999999847381590e+00 -1.8766926772008005e-04 +0.0000000000000000e+00 +9.9999998239012311e-01
2.7000000000000011e+00 +6.4327369026802135e+00 +0.0000000000000000e+00 +2.6999999829085719e+00 -1.9488738451586075e-04 +0.0000000000000000e+00 +9.9999998100945375e-01
2.8000000000000012e+00 +6.4327170530355913e+00 +0.0000000000000000e+00 +2.7999999809383129e+00 -2.0210550919614502e-04 +0.0000000000000000e+00 +9.9999997957668163e-01
2.9000000000000012e+00 +6.4326964815781293e+00 +0.0000000000000000e+00 +2.8999999788221715e+00 -2.0932364120628252e-04 +0.0000000000000000e+00 +9.9999997809180663e-01
3.0000000000000013e+00 +6.4326751883071314e+00 +0.0000000000000000e+00 +2.9999999765549377e+00 -2.1654177975972237e-04 +0.0000000000000000e+00 +9.9999997655482875e-01
3.1000000000000014e+00 +6.4326531732219925e+00 +0.0000000000000000e+00 +3.0999999741314008e+00 -2.2375992385901733e-04 +0.0000000000000000e+00 +9.9999997496574811e-01
3.2000000000000015e+00 +6.4326304363222082e+00 +0.0000000000000000e+00 +3.1999999715463505e+00 -2.3097807252676938e-04 +0.0000000000000000e+00 +9.9999997332456481e-01
3.3000000000000016e+00 +6.4326069776073602e+00 +0.0000000000000000e+00 +3.2999999687945767e+00 -2.3819622503657369e-04 +0.0000000000000000e+00 +9.9999997163127896e-01
3.4000000000000017e+00 +6.4325827970770888e+00 +0.0000000000000000e+00 +3.3999999658708693e+00 -2.4541438093402066e-04 +0.0000000000000000e+00 +9.9999996988589057e-01
3.5000000000000018e+00 +6.4325578947310671e+00 +0.0000000000000000e+00 +3.4999999627700178e+00 -2.5263254003670408e-04 +0.0000000000000000e+00 +9.9999996808839953e-01
3.6000000000000019e+00 +6.4325322705689718e+00 +0.0000000000000000e+00 +3.5999999594868122e+00 -2.5985070243422998e-04 +0.0000000000000000e+00 +9.9999996623880583e-01
3.7000000000000020e+00 +6.4325059245904583e+00 +0.0000000000000000e+00 +3.6999999560160419e+00 -2.6706886848822575e-04 +0.0000000000000000e+00 +9.9999996433710925e-01
3.8000000000000020e+00 +6.4324788567951314e+00 +0.0000000000000000e+00 +3.7999999523524970e+00 -2.7428703883234984e-04 +0.0000000000000000e+00 +9.9999996238330957e-01
3.9000000000000021e+00 +6.4324510671825195e+00 +0.0000000000000000e+00 +3.8999999484909669e+00 -2.8150521437230206e-04 +0.0000000000000000e+00 +9.9999996037740646e-01
4.0000000000000018e+00 +6.4324225557520451e+00 +0.0000000000000000e+00 +3.9999999444262415e+00 -2.8872339628583429e-04 +0.0000000000000000e+00 +9.9999995831939947e-01
4.1000000000000014e+00 +6.4323933225030023e+00 +0.0000000000000000e+00 +4.0999999401531104e+00 -2.9594158600230531e-04 +0.0000000000000000e+00 +9.9999995620928805e-01
4.2000000000000011e+00 +6.4323633674345357e+00 +0.0000000000000000e+00 +4.1999999356663622e+00 -3.0315978497767125e-04 +0.0000000000000000e+00 +9.9999995404707154e-01
4.3000000000000007e+00 +6.4323326905456559e+00 +0.0000000000000000e+00 +4.2999999309607873e+00 -3.1037799446946232e-04 +0.0000000000000000e+00 +9.9999995183274937e-01
4.4000000000000004e+00 +6.4323012918352562e+00 +0.0000000000000000e+00 +4.3999999260311746e+00 -3.1759621551631396e-04 +0.0000000000000000e+00 +9.9999994956632088e-01
4.5000000000000000e+00 +6.4322691713021394e+00 +0.0000000000000000e+00 +4.4999999208723143e+00 -3.2481444893795293e-04 +0.0000000000000000e+00 +9.9999994724778574e-01
4.5999999999999996e+00 +6.4322363289450362e+00 +0.0000000000000000e+00 +4.5999999154789952e+00 -3.3203269533518245e-04 +0.0000000000000000e+00 +9.9999994487714339e-01
4.6999999999999993e+00 +6.4322027647626276e+00 +0.0000000000000000e+00 +4.6999999098460066e+00 -3.3925095508986628e-04 +0.0000000000000000e+00 +9.9999994245439339e-01
4.7999999999999989e+00 +6.4321684787535673e+00 +0.0000000000000000e+00 +4.7999999039681374e+00 -3.4646922836491191e-04 +0.0000000000000000e+00 +9.9999993997953540e-01
4.8999999999999986e+00 +6.4321334709165052e+00 +0.0000000000000000e+00 +4.8999998978401766e+00 -3.5368751510425281e-04 +0.0000000000000000e+00 +9.9999993745256921e-01
4.9999999999999982e+00 +6.4320977412501064e+00 +0.0000000000000000e+00 +4.9999998914569144e+00 -3.6090581503282949e-04 +0.0000000000000000e+00 +9.9999993487349459e-01
5.0999999999999979e+00 +6.4320612897530749e+00 +0.0000000000000000e+00 +5.0999998848131387e+00 -3.6812412766967420e-04 +0.0000000000000000e+00 +9.9999993224231143e-01
5.1999999999999975e+00 +6.4320241164241674e+00 +0.0000000000000000e+00 +5.1999998779036396e+00 -3.7534245247204022e-04 +0.0000000000000000e+00 +9.9999992955901962e-01
5.2999999999999972e+00 +6.4319862212621910e+00 +0.0000000000000000e+00 +5.2999998707232061e+00 -3.8256078897954386e-04 +0.0000000000000000e+00 +9.9999992682361916e-01
5.3999999999999968e+00 +6.4319476042659938e+00 +0.0000000000000000e+00 +5.3999998632666264e+00 -3.8977913682727015e-04 +0.0000000000000000e+00 +9.9999992403610982e-01
5.4999999999999964e+00 +6.4319082654344566e+00 +0.0000000000000000e+00 +5.4999998555286904e+00 -3.9699749574577457e-04 +0.0000000000000000e+00 +9.9999992119649150e-01
5.5999999999999961e+00 +6.4318682047664817e+00 +0.0000000000000000e+00 +5.5999998475041872e+00 -4.0421586556108519e-04 +0.0000000000000000e+00 +9.9999991830476409e-01
5.6999999999999957e+00 +6.4318274222609837e+00 +0.0000000000000000e+00 +5.6999998391879059e+00 -4.1143424619470478e-04 +0.0000000000000000e+00 +9.9999991536092736e-01
5.7999999999999954e+00 +6.4317859179168817e+00 +0.0000000000000000e+00 +5.7999998305746354e+00 -4.1865263766361320e-04 +0.0000000000000000e+00 +9.9999991236498109e-01
5.8999999999999950e+00 +6.4317436917330868e+00 +0.0000000000000000e+00 +5.8999998216591649e+00 -4.2587104008026997e-04 +0.0000000000000000e+00 +9.9999990931692495e-01
5.9999999999999947e+00 +6.4317007437084941e+00 +0.0000000000000000e+00 +5.9999998124362834e+00 -4.3308945365261672e-04 +0.0000000000000000e+00 +9.9999990621675861e-01
6.0999999999999943e+00 +6.4316570738419747e+00 +0.0000000000000000e+00 +6.0999998029007800e+00 -4.4030787867609984e-04 +0.0000000000000000e+00 +9.9999990306448172e-01
6.1999999999999940e+00 +6.4316126821323678e+00 +0.0000000000000000e+00 +6.1999997930474429e+00 -4.4752631544588763e-04 +0.0000000000000000e+00 +9.9999989986009385e-01
6.2999999999999936e+00 +6.4315675685784877e+00 +0.0000000000000000e+00 +6.2999997828710619e+00 -4.5474476416908406e-04 +0.0000000000000000e+00 +9.9999989660359478e-01
