# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -7.1959801641087306e-01 +1.5269201674354798e+00 +1.3564390773593631e+01 +3.1170450129217294e+01 +1.2135200494132089e+03 +8.8347141425658730e+04 +4.0805126216762275e+06 
+1.0000000000000001e-01 -7.1959801695728509e-01 +1.5269201626100259e+00 +1.3564389988581178e+01 +3.1170267650974999e+01 +1.2135398707313313e+03 +8.8348385676223246e+04 +4.0803874357034019e+06 
+2.0000000000000001e-01 -7.1959801859787553e-01 +1.5269201460320891e+00 +1.3564388004262375e+01 +3.1169796221059357e+01 +1.2135895307857027e+03 +8.8351593410910020e+04 +4.0800729222912923e+06 
+3.0000000000000004e-01 -7.1959802133469819e-01 +1.5269201145533819e+00 +1.3564385380327273e+01 +3.1169149728917940e+01 +1.2136542499218749e+03 +8.8355977783521550e+04 +4.0796610127914711e+06 
+4.0000000000000002e-01 -7.1959802516978444e-01 +1.5269200650232866e+00 +1.3564382673211442e+01 +3.1168442128889716e+01 +1.2137193146122434e+03 +8.8360751577921867e+04 +4.0792433116939459e+06 
+5.0000000000000000e-01 -7.1959803010516610e-01 +1.5269199942937746e+00 +1.3564380439664351e+01 +3.1167787298170122e+01 +1.2137700024711794e+03 +8.8365128034391048e+04 +4.0789114740993287e+06 
+5.9999999999999998e-01 -7.1959803614289175e-01 +1.5269198992152735e+00 +1.3564379238414055e+01 +3.1167299166922774e+01 +1.2137915539455760e+03 +8.8368320052201074e+04 +4.0787573314497652e+06 
+6.9999999999999996e-01 -7.1959804328500243e-01 +1.5269197766370446e+00 +1.3564379627242953e+01 +3.1167091696419519e+01 +1.2137692284417569e+03 +8.8369540357711492e+04 +4.0788726226096763e+06 
+7.9999999999999993e-01 -7.1959805153353551e-01 +1.5269196234099713e+00 +1.3564382163864670e+01 +3.1167278799578806e+01 +1.2136882826222177e+03 +8.8368001951680941e+04 +4.0793491112820078e+06 
+8.9999999999999991e-01 -7.1959806089052303e-01 +1.5269194363857999e+00 +1.3564387404587867e+01 +3.1167974369654733e+01 +1.2135340062011414e+03 +8.8362917926340582e+04 +4.0802783877034802e+06 
+9.9999999999999989e-01 -7.1959807135801568e-01 +1.5269192124122530e+00 +1.3564395908883291e+01 +3.1169292425579943e+01 +1.2132916212232778e+03 +8.8353500607773123e+04 +4.0817523862452065e+06 
+1.0999999999999999e+00 -7.1959808293765437e-01 +1.5269189497664817e+00 +1.3564408044715901e+01 +3.1171298684782453e+01 +1.2129515820332126e+03 +8.8339278285851033e+04 +4.0838294128489685e+06 
+1.2000000000000000e+00 -7.1959809562931965e-01 +1.5269186525173517e+00 +1.3564423384794885e+01 +3.1173862617764907e+01 +1.2125260314810578e+03 +8.8321067584255914e+04 +4.0864288220404736e+06 
+1.3000000000000000e+00 -7.1959810943242175e-01 +1.5269183261969359e+00 +1.3564441295835081e+01 +3.1176803958455906e+01 +1.2120327222670335e+03 +8.8300012860234303e+04 +4.0894341283301199e+06 
+1.4000000000000001e+00 -7.1959812434636306e-01 +1.5269179763375782e+00 +1.3564461143307279e+01 +3.1179942430733572e+01 +1.2114894326399087e+03 +8.8277258543684526e+04 +4.0927287195419185e+06 
+1.5000000000000002e+00 -7.1959814037056413e-01 +1.5269176084724738e+00 +1.3564482295050876e+01 +3.1183097740340699e+01 +1.2109138961839828e+03 +8.8253949160866629e+04 +4.0961961932997587e+06 
+1.6000000000000003e+00 -7.1959815750442224e-01 +1.5269172281352910e+00 +1.3564504116015252e+01 +3.1186089557016032e+01 +1.2103239007906398e+03 +8.8231229524291412e+04 +4.0997198897702936e+06 
+1.7000000000000004e+00 -7.1959817574734597e-01 +1.5269168408578653e+00 +1.3564525972393911e+01 +3.1188737615598875e+01 +1.2097372127259964e+03 +8.8210244051160946e+04 +4.1031832447118689e+06 
+1.8000000000000005e+00 -7.1959819509873590e-01 +1.5269164521749339e+00 +1.3564547229399489e+01 +3.1190861557974213e+01 +1.2091716170828226e+03 +8.8192137741840750e+04 +4.1064696031029252e+06 
+1.9000000000000006e+00 -7.1959821555801351e-01 +1.5269160676199889e+00 +1.3564567254851200e+01 +3.1192281055735741e+01 +1.2086448510873727e+03 +8.8178055459755735e+04 +4.1094625294057853e+06 
+2.0000000000000004e+00 -7.1959823712457949e-01 +1.5269156927293293e+00 +1.3564585414036539e+01 +3.1192815687511843e+01 +1.2081746981016217e+03 +8.8169142671755413e+04 +4.1120453739393498e+06 
