# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +6.4329999999999998e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +6.4329996402335139e+00 +0.0000000000000000e+00 -9.9999999999137099e-02 +7.1953300021506649e-06 +0.0000000000000000e+00 +9.9999999997411360e-01
-2.0000000000000001e-01 +6.4329985609339460e+00 +0.0000000000000000e+00 -1.9999999999309692e-01 +1.4390661607824495e-05 +0.0000000000000000e+00 +9.9999999989645438e-01
-3.0000000000000004e-01 +6.4329967621011468e+00 +0.0000000000000000e+00 -2.9999999997670218e-01 +2.1585994582147249e-05 +0.0000000000000000e+00 +9.9999999976702236e-01
-4.0000000000000002e-01 +6.4329942437349930e+00 +0.0000000000000000e+00 -3.9999999994477564e-01 +2.8781328646456848e-05 +0.0000000000000000e+00 +9.9999999958581753e-01
-5.0000000000000000e-01 +6.4329910058353921e+00 +0.0000000000000000e+00 -4.9999999989213995e-01 +3.5976663478305102e-05 +0.0000000000000000e+00 +9.9999999935283979e-01
-5.9999999999999998e-01 +6.4329870484022846e+00 +0.0000000000000000e+00 -5.9999999981361785e-01 +4.3171998711459009e-05 +0.0000000000000000e+00 +9.9999999906808923e-01
-6.9999999999999996e-01 +6.4329823714356502e+00 +0.0000000000000000e+00 -6.9999999970403204e-01 +5.0367333935901637e-05 +0.0000000000000000e+00 +9.9999999873156575e-01
-7.9999999999999993e-01 +6.4329769749355128e+00 +0.0000000000000000e+00 -7.9999999955820522e-01 +5.7562668697832562e-05 +0.0000000000000000e+00 +9.9999999834326947e-01
-8.9999999999999991e-01 +6.4329708589019425e+00 +0.0000000000000000e+00 -8.9999999937096020e-01 +6.4758002499667918e-05 +0.0000000000000000e+00 +9.9999999790320049e-01
-9.9999999999999989e-01 +6.4329640233350629e+00 +0.0000000000000000e+00 -9.9999999913711957e-01 +7.1953334800039953e-05 +0.0000000000000000e+00 +9.9999999741135870e-01
-1.0999999999999999e+00 +6.4329564682350524e+00 +0.0000000000000000e+00 -1.0999999988515061e+00 +7.9148665021798678e-05 +0.0000000000000000e+00 +9.9999999686774432e-01
-1.2000000000000000e+00 +6.4329481936021455e+00 +0.0000000000000000e+00 -1.1999999985089427e+00 +8.6343992640036882e-05 +0.0000000000000000e+00 +9.9999999627235736e-01
-1.3000000000000000e+00 +6.4329391994366238e+00 +0.0000000000000000e+00 -1.2999999981042518e+00 +9.3539317270113407e-05 +0.0000000000000000e+00 +9.9999999562519792e-01
